id,user_id,用户昵称,微博正文,话题,转发数,评论数,点赞数,发布时间
4.83935E+15,1667942985,长三角之声,#聊聊世界杯#【#世界杯#竟与天气有关？】2022年卡塔尔世界杯正在如火如荼的进行中。你知道这次为何在冬季举办世界杯吗？卡塔尔独特的气候对哪些球队来说会是挑战？甚至球队的战术风格也和天气息息相关？快听邬博士来一一揭秘→《#邬博士风云录#》L长三角之声的微博视频,"聊聊世界杯,世界杯,邬博士风云录",0,0,0,2022/11/24 15:33
4.83935E+15,3182279457,钱报_嘉兴,#钱眼观世#【乌拉圭?韩国大战在即】一起来看看??乌拉圭的定妆照拍摄花絮！?放松心态，赛场拼搏！庆祝的pose已经摆好，谁今晚会在#卡塔尔世界杯#舞台上展现招牌庆祝动作？?今晚#FIFA世界杯#比赛，一起期待他们的表演！LFIFA世界杯的微博视频,"钱眼观世,卡塔尔世界杯,FIFA世界杯",0,0,0,2022/11/24 15:33
4.83935E+15,7591345044,综艺片段,#卡塔尔世界杯官方用球叫什么#准备了吧，今晚一起来看吧，就是说这一次世界杯的官方用球到底叫什么呢？一起来get吧，晚上一起来看周杰伦的世界杯彩蛋吧,卡塔尔世界杯官方用球叫什么,0,0,0,2022/11/24 15:33
4.83934E+15,5768276057,豆豆中最可爱的那个,#世界杯##卡塔尔世界杯#2022卡塔尔足球世界杯#瑜伽#高弓步扭转??♀?????♂?,"世界杯,卡塔尔世界杯,瑜伽",0,1,1,2022/11/24 14:56
4.83934E+15,2249520950,宣城市人民政府发布,【高燃！#C罗世界杯全进球回顾#】#C罗4届世界杯共打入7球#从2006年世界杯的点射破门，到2018年世界杯对阵摩洛哥的头球破门，4届世界杯，C罗共打入7球。C罗表示：“我们将要开始世界上最盛大的比赛，希望能让所有葡萄牙人感到骄傲和喜悦。”2022年卡塔尔世界杯很可能是C罗的最后一届世界杯，今晚将迎来C罗世界杯首秀，他将创造怎样的奇迹？#C罗说要让所有葡萄牙人骄傲##这是C罗最后一届世界杯了#L央视体育的微博视频,"C罗世界杯全进球回顾,C罗4届世界杯共打入7球,C罗说要让所有葡萄牙人骄傲,这是C罗最后一届世界杯了",0,0,0,2022/11/24 14:56
4.83934E+15,1563372971,骑牛小姐,2022年卡塔尔世界杯小组赛E组比赛打响，首场德国队对阵日本队的比赛堪称焦点之战。先入1球的德国队遭遇逆转，最终以1比2不敌日本队。#德国vs日本#,德国vs日本,0,0,0,2022/11/24 14:56
4.83934E+15,2891416631,matemia,这位就是在卡塔尔世界杯上击败阿根廷的沙特阿拉伯主教练勒纳尔，在更衣室给球员讲解战术，旁边的翻译同传。脑补了一下他在世界杯中场休息时的画面，如果也是这样下达对阿根廷下半场战术的话真是太恐怖了。#围观世界杯##阿根廷队#Lmatemia的微博视频,"围观世界杯,阿根廷队",0,12,54,2022/11/24 14:56
4.83934E+15,6346505469,大榕树在运动,#C罗说要让所有葡萄牙人骄傲#、#C罗#葡萄牙队即将迎来卡塔尔世界杯首秀之际，C罗坦言，想让所有葡萄牙人感到骄傲。希望可以实现！加油,"C罗说要让所有葡萄牙人骄傲,C罗",0,1,0,2022/11/24 14:56
4.83934E+15,3074181393,津彩青春,致敬绿茵场上的热爱与勇气！曾经“死”过5分钟的他，戴着心脏除颤器重返世界杯赛场！（新华每日电讯）#世界杯##一起看卡塔尔世界杯#L津彩青春的微博视频,"世界杯,一起看卡塔尔世界杯",0,1,2,2022/11/24 14:56
4.83934E+15,6055523646,唉不唉cm,#卡塔尔世界杯#《都世界杯了，还不知道卡塔尔？》第二十二届足球世界杯开幕。筹备本届世界杯2200亿美元的投入。卡塔尔本国公民仅有33万人。少到都无法坐满本届世界杯的八个体育场。伊朗迅速向卡塔尔提供食品援助O网页链接,卡塔尔世界杯,0,1,0,2022/11/24 14:56
4.83934E+15,6004682316,秦哥观天下,#卡塔尔世界杯#27个小时里，一模一样的剧本，连续上演了两次，只是换了一拨“演员”。,卡塔尔世界杯,0,1,2,2022/11/24 14:56
4.83934E+15,1644114654,新京报,【#今晚C罗五战世界杯#】18:00至凌晨，瑞士将对战喀麦隆，乌拉圭对战韩国，#葡萄牙迎战加纳#，目前世界排名第一的巴西对阵塞尔维亚。苏亚雷斯、卡瓦尼、孙兴O、C罗、内马尔等球星有望先后登场，其中，C罗将迎来个人第5次世界杯之旅。你最期待谁？#关注2022卡塔尔世界杯#(央视新闻)L央视新闻的微博视频,"今晚C罗五战世界杯,葡萄牙迎战加纳,关注2022卡塔尔世界杯",4,1,13,2022/11/24 14:56
4.83934E+15,2117508734,中国气象局,【与世界杯有关的冷知识】为了降温，卡塔尔人真是给出了科技与狠活！本届世界杯的八大场馆大多坐落在东西轴线上。白天有太阳时，可以保证球场和看台能享受最大的阴凉范围。教育城体育馆被设计成了一颗发光的钻石，菱形格纹的外立面具有超高的阳光反射率，场地也建设得略低于地面，可以控制场内温度。至于沃克拉体育场，棚顶可伸缩，能在半小时之内完成闭合，能将观众区的温度降到18°C。#象博士说科普#,象博士说科普,1,2,9,2022/11/24 14:55
4.83933E+15,2885786782,甜甜甜甜甜倒牙啦,石头剪刀布第十四期丨世界杯开始了！~小石头必须来参加一下呀！#足球##石头剪刀布##世界杯##卡塔尔世界杯#L甜甜甜甜甜倒牙啦的微博视频,"足球,石头剪刀布,世界杯,卡塔尔世界杯",0,1,0,2022/11/24 13:56
4.83933E+15,7275147264,想了半天a,韩国vs乌拉圭，买哪一个比较OK！还会爆冷吗#世界杯##卡塔尔世界杯#,"世界杯,卡塔尔世界杯",0,1,0,2022/11/24 13:56
4.83933E+15,6351317189,鞍山广播电视台,#美好辽宁欢迎您#【世界杯点燃球迷激情】22日晚，位于立山区的一家餐馆里，球迷们激情呐喊，享受着世界杯看球、聊球的快乐。随着卡塔尔世界杯的开赛，一些球迷组团到餐馆看球，一边品尝美食一边欣赏着世界杯，成为冬季世界杯的一种消费新趋势。详情点击链接：O世界杯点燃球迷激情,美好辽宁欢迎您,0,0,0,2022/11/24 13:56
4.83933E+15,6294982059,易美齿科,果然?好，笑起来就很治愈#世界杯##卡塔尔世界杯#,"世界杯,卡塔尔世界杯",0,1,0,2022/11/24 13:56
4.83933E+15,1747505942,CLF财视频,【打开#世界杯看球新模式#：左手鲜啤右手枸杞】#世界杯看球左手鲜啤右手枸杞#冬日气温逐渐降低，足球热情愈发升温。进入世界杯时间，与朋友们一同围炉吃火锅、看球赛，正在成为当下极具中国特色的世界杯新风尚。卡塔尔世界杯是首次在北半球冬季举行的世界杯，且大量赛事集中在北京时间的晚间时段。数据显示，近段时间以来，半成品火锅、鲜啤以及熬夜滋补食品销量大幅增加。O打开世界杯看球新模式：左手鲜啤右手枸杞,"世界杯看球新模式,世界杯看球左手鲜啤右手枸杞",20,39,161,2022/11/24 13:56
4.83933E+15,5999375074,豆豆个豆包,#加纳球衣撞衫外卖小哥#加纳队员的训练视频，我还以为是美团外卖小哥在场上训练呢，（内心iOS:美团果然是一支神秘的组织），哈哈哈，他们穿着美团球衣非常有喜感，很搞笑满满的中国文化的输出呀。希望加纳队在卡塔尔世界杯上勇往直前，取得佳绩！加油！,加纳球衣撞衫外卖小哥,0,0,0,2022/11/24 13:56
4.83933E+15,5315849725,女主马小娴-,2022卡塔尔足球世界杯L女主马小娴-的微博视频,,0,1,0,2022/11/24 13:56
4.83933E+15,2360741593,大龄傻姑娘,#钩针图解#卡塔尔世界杯吉祥物拉伊卜2,钩针图解,0,0,0,2022/11/24 13:56
4.83933E+15,7211638748,粉笔巧克力,卡塔尔举办#世界杯#的理由,世界杯,0,1,7,2022/11/24 13:56
4.83933E+15,1847123567,香港商缶W,#世界杯#【H组预告|C朗登场葡萄牙质高势赢加纳】#卡塔尔世界杯#北京时间11月24日夜间上演的卡塔尔世界杯H组首轮赛事，由#C朗#领军的葡萄牙将会出战加纳。葡萄牙刚仗热身赛以4比0大胜尼日利亚，来得及时，有助提升球员信心和士气，首战面对另一非洲球队加纳，势能先拔头筹。葡萄牙在2016年欧国杯以不败绩夺冠后，来到上届世杯及去年夏天的欧国杯，都于16强止步，表现回落。C朗回巢曼联的第2季阵上演出大幅下滑，外界都怀疑他能否在最后一次世杯之旅中带领葡萄牙争取好成绩。周二传来了他与曼联达成终止合约的共识，这对于C朗及葡萄牙而言都是好消息，有助专心备战今届赛事。(MY)O网页链接,"世界杯,卡塔尔世界杯,C朗",0,0,3,2022/11/24 13:56
4.83935E+15,7487951353,偷偷的吃烧烤,Areyouready？！#卡塔尔世界杯#,卡塔尔世界杯,0,0,1,2022/11/24 15:33
4.83935E+15,3183182864,衡阳禁毒,#为什么真的不建议你去赌球#【中纪委：#莫让赌球毁了年轻干部#】#中纪委发警告莫让赌球毁了年轻干部#11月24日，中央纪委国家监委网站发布了一篇题为《莫让赌球毁了年轻干部》的文章。文章指出，世界杯期间往往是赌球诈骗的高发期。眼下，2022年卡塔尔世界杯激战正酣，多地公安机关发布提示信息，呼吁网友远离网络赌球，一些视频网站也对涉及赌博导流的账号采取了封禁措施。记者梳理纪检监察机关近年来查处的违纪违法案例发现，因赌球迷失信仰、坠入贪腐深渊的党员干部并不鲜见。铲除赌球等歪风邪气的生存土壤，加强对年轻干部教育管理监督，依然任重道远。从涉赌经历看，这些年轻干部大多社会阅历不深、盲目乐观自信，尤其对网络赌球的危害认识不够，往往以“玩”的心态开启“赌”的大门。（中国日报）,"为什么真的不建议你去赌球,莫让赌球毁了年轻干部,中纪委发警告莫让赌球毁了年轻干部",0,0,0,2022/11/24 15:33
4.83935E+15,2714029801,身w生命,中午吃饭，先生把手机拿到饭桌上来，打开相关卡塔尔世界杯比赛的视频，两个娃娃就在那儿边吃边看。我很不满，叫他以后吃饭的时候不准把手机拿到饭桌上来。不是不准孩子看相关的视频，是不想他们吃饭的时候分心。吃完饭以后可以去看。严格来说，刚吃完饭后都不要看电子产品。但是孩子中午的时间很紧。破例。前段时间老大还和先生讨论乌克兰的的问题。我对这些事情没兴趣。即使关乎到我的事情，一无决策权，二无建议权，我只是被通知执行的对象。声声入耳，事事关心，这些交给那些有大能量的人去干。,,0,0,0,2022/11/24 15:33
4.83935E+15,7003576468,加央藏文化,卡塔尔世界杯#内马尔##巴西??#内马尔加油加油??巴西加油??今晚3点不见不散,"内马尔,巴西??",0,0,0,2022/11/24 15:33
4.83935E+15,7309113253,硬核娱乐,#卡塔尔世界杯官方用球叫什么#好有意思呀，谁能不说一句，对于这一次周杰伦给我们带来的世界杯足球彩蛋充满着好奇呢，他又会给我们分享什么样的知识呢？一起来听他的科普吧，晚上我们不见不散,卡塔尔世界杯官方用球叫什么,0,0,0,2022/11/24 15:33
4.83935E+15,1981833634,青春师大,卡塔尔世界杯吉祥物拉伊卜的表情包来啦！小可爱们快来看看有没有自己喜欢的吧～（图源：@人民日报）,,0,0,2,2022/11/24 15:33
4.83935E+15,2289219342,缘来有你窝的世界,#卡塔尔世界杯##日本大叔说下次轮到中国赢德国#卡塔尔.拉依博.逼格博斯.瘦肉小王子,"卡塔尔世界杯,日本大叔说下次轮到中国赢德国",0,0,1,2022/11/24 15:33
4.83935E+15,2371012871,青志本稚,#稚话趣谈#卡塔尔世界杯吉祥物、超可爱的拉伊卜表情包来啦，大家喜欢哪个呢,稚话趣谈,0,1,1,2022/11/24 15:33
4.83935E+15,2363595982,007SamHo,FIFA卡塔尔世界杯揭幕战B竹------O网页链接一万个美丽的未来，抵不上一个瑞士喀麦隆温暖的现在;每一个真实的现在，都是我们曾经幻想的未来，愿你爱上现在，梦见未来。,,0,0,0,2022/11/24 15:33
4.83935E+15,2827102952,湖北日报,#和我一起看2022世界杯#【#世界杯#大阅兵・H组洲际冠军之组，复仇之组】说是洲际冠军之组，是因为这四支球队都获得过洲际杯赛的冠军；但历史肯定不如复仇之组有意思，这两对冤家之间的梁子结得可不善。#一起看卡塔尔世界杯#葡萄牙和韩国自不必说，是2002年世界杯开始的。当年葡萄牙拥有菲戈、鲁伊科斯塔等黄金一代，被众人一直看好。结果小组赛上就被阻击，尤其是对韩国的小组最后一轮生死战，葡萄牙被罚下两人，0比1输给韩国被淘汰出局。当年坐在电视机前看球的C罗从此对韩国“青眼有加”，甚至闹出过到韩国的商业比赛拒绝出场的逸闻。只不过这种恩怨对有些人很重要，对有些人不重要。如今韩国队的主教练保罗・平托在国家队的最后一战就是那场尴尬的0比1。反倒是C罗如今江河日下，世界杯赛场上能不能最后风光一把全身而退，顺便在韩国身上来个圆满的循环，颇为值得一看。#C罗说要让所有葡萄牙人骄傲#乌拉圭和加纳的恩怨就更近了许多。2010年南非世界杯八强战中，加纳队凭借半个主场几乎就要杀进四强，但势在必进的球被乌拉圭前锋苏亚雷斯在门线上故意用手挡出。虽然被处以红牌加点球的极刑，但加纳队点球不中，随后又在点球大战中彻底崩溃，错失非洲历史上首次杀入四强的机会。此后苏亚雷斯大红大紫，而加纳足球在痛苦中沉沦。如今的加纳并没有多少值得期待的球员，阿森纳中场大将托马斯勉强算是一个，但在出线赔率上他们甚至还不如韩国。也许复仇一下同样有点青黄不接的乌拉圭是本届世界杯他们唯一的慰藉了。可惜难度不小，乌拉圭虽然也面临着球星老去的问题，但新一代已经有人成长起来。效力于皇马的巴尔韦德如今颇有大将风范，既能冲锋陷阵又能干点脏活累活；本坦库尔在热刺的表现也不比托马斯逊色。而苏亚雷斯和卡瓦尼的锋线组合虽然老了点，但利物浦的当红炸子鸡努涅斯随时可能跳出来一展身手，吃掉韩国和加纳其实颇有点把握。（湖北日报全媒记者郭晓明）,"和我一起看2022世界杯,世界杯,一起看卡塔尔世界杯,C罗说要让所有葡萄牙人骄傲",0,10,2,2022/11/24 15:32
4.83934E+15,2125461727,胸口碎大小石,中国队赢完了阿根廷，又赢了德国，我们赢麻了，不知道根本没出国门的男足最后会不会拿个冠军?！#卡塔尔世界杯##世界杯大冷门##中国男足#,"卡塔尔世界杯,世界杯 大冷门,中国男足",1,2,1,2022/11/24 14:54
4.83934E+15,2743749901,zuoer2743749901_346,#你好卡塔尔#@安慕希#你好卡塔尔#@安慕希世界杯终于开始了，最喜欢的球队就是阿根廷队，高中时教师讲梅西作为名人写作素材我开始喜欢梅西这个人，后来扩展到阿根廷队，虽然目前阿根廷队第一局不太理想一但我还是相信他们会反败为胜。快来和我一起支持阿根廷队吧！,你好卡塔尔,0,0,0,2022/11/24 14:54
4.83934E+15,1909192485,咸里格咸-Miles,这届世界杯，是阿拉伯国家举办的第一届，除了没有大赛经验的卡塔尔令人失望以外，其他几个阿拉伯国家表现其实都高于预期。沙特自不必说，爆了惊天大冷；突尼斯和摩洛哥从排名世界前十五的欧洲强队身上拿分也是以往很难做到的。除了亚洲球队，这些“主场”作战的阿拉伯球队后续表现也值得期待～,,0,0,0,2022/11/24 14:54
4.83934E+15,6101001140,Blingbling大,我不懂球但懂帅哥啊！德国队是全员模特吧！#世界杯##卡塔尔世界杯#LBlingbling大的微博视频,"世界杯,卡塔尔世界杯",0,0,0,2022/11/24 14:54
4.83934E+15,5121957471,ShanG-ZP,#压力来到韩国这边##这是C罗最后一届世界杯了##莫让赌球毁了年轻干部#卡塔尔世界杯小组赛第1轮，今晚瑞士对喀麦隆来预测一下本场你最看好哪支球队取胜，还会继续爆冷门吗。瑞士对喀麦隆本场你最看好哪支球队取胜？,"压力来到韩国这边,这是C罗最后一届世界杯了,莫让赌球毁了年轻干部",0,0,1,2022/11/24 14:54
4.83934E+15,7567268128,金川区融媒体中心,【#网友开启拉伊卜DIY大赛#】随着卡塔尔世界杯的进行，吉祥物拉伊卜也火出圈。近日，不少网友开启了“拉伊卜DIY”大赛，英俊版、梦幻般、真饺子版、拿来凑数版……哪个萌到你了？@人民视频L人民视频的微博视频,网友开启拉伊卜DIY大赛,0,1,1,2022/11/24 14:54
4.83934E+15,2639385354,Modi丶KanBall,11/24卡塔尔世界杯#瑞士vs喀麦隆#主胜温馨提示：当地比赛时间10:00少云+27°C赛场：阿尔加努布体育场（沃克拉）喀麦隆输掉了最近七场比赛（FIFA世界杯）,瑞士vs喀麦隆,0,0,2,2022/11/24 14:53
4.83934E+15,2249520950,宣城市人民政府发布,【今晚，#C罗五战世界杯#】18:00至凌晨，瑞士将对战喀麦隆，乌拉圭对战韩国，#葡萄牙迎战加纳#，目前世界排名第一的巴西对阵塞尔维亚。苏亚雷斯、卡瓦尼、孙兴O、C罗、内马尔等球星有望先后登场，其中，C罗将迎来个人第5次世界杯之旅。你最期待谁？关注#2022卡塔尔世界杯#！L央视新闻的微博视频,"C罗五战世界杯,葡萄牙迎战加纳,2022卡塔尔世界杯",0,0,0,2022/11/24 14:53
4.83934E+15,3539104821,赏夏常在,我在蒙牛2022卡塔尔#世界杯#抽奖大转盘活动中获得188积分！快来和我一起做任务抽奖赢好礼吧！世界杯期间每进一球蒙牛还会送出1000箱奶，记得#无论谁进球都来找蒙牛#！O网页链接,"世界杯,无论谁进球都来找蒙牛",0,0,0,2022/11/24 14:53
4.83934E+15,6344431877,水户天蝎,让全球都以一种看热闹的心态期待的比赛，PK谁干的过谁???#2022卡塔尔世界杯,,0,0,1,2022/11/24 14:53
4.83933E+15,2413398982,武汉老兵纹身,#卡塔尔世界杯#我左腿梅西，右腿c罗……卡塔尔世界杯期间，一名球迷将梅西和C罗的形象纹在了腿上,卡塔尔世界杯,0,2,2,2022/11/24 13:55
4.83933E+15,6232751507,愿你成为你自己的太阳1997,我在蒙牛2022卡塔尔#世界杯#抽奖大转盘活动中获得188积分！快来和我一起做任务抽奖赢好礼吧！世界杯期间每进一球蒙牛还会送出1000箱奶，记得#无论谁进球都来找蒙牛#！O网页链接,"世界杯,无论谁进球都来找蒙牛",0,1,0,2022/11/24 13:55
4.83933E+15,7523154738,祺祺哇2020,#一起看卡塔尔世界杯#拉伊卜怎么这么可爱,一起看卡塔尔世界杯,0,0,0,2022/11/24 13:55
4.83933E+15,3729609593,橙子VI7003,我在蒙牛2022卡塔尔#世界杯#抽奖大转盘活动中获得68积分！快来和我一起做任务抽奖赢好礼吧！世界杯期间每进一球蒙牛还会送出1000箱奶，记得#无论谁进球都来找蒙牛#！O网页链接,"世界杯,无论谁进球都来找蒙牛",0,0,0,2022/11/24 13:55
4.83933E+15,1913382117,深圳晚报,#举杯吧世界#【亚洲球队再爆冷！日本复制“沙特奇迹”2比1逆转德国】看了北京时间11月23日晚日本队逆转世界冠军德国队比赛的球迷都会大呼：这集看过。上半场德国队点球破门，下半场日本队连续换人并成功逆袭――这不就是前天沙特阿拉伯队击败阿根廷队的“剧本”吗？日本队为了拿到相同的“剧本”，付出的努力可不止一星半点，而这场胜利或许会加速日本足球“入欧”↓↓#世界杯进一个球究竟有多贵##直播世界杯哪个平台最精彩##世界杯##卡塔尔世界杯##世界杯预测#O亚洲球队再爆冷！,"举杯吧世界,世界杯进一个球究竟有多贵,直播世界杯哪个平台最精彩,世界杯,卡塔尔世界杯,世界杯预测",1,0,2,2022/11/24 13:55
4.83933E+15,1740907497,吕健中,发布了头条文章：《#卡塔尔世界杯#:#葡萄牙vs加纳#/#巴西vs塞尔维亚#》O卡塔尔世界杯:葡萄牙vs加纳/巴西vs塞尔维亚,"卡塔尔世界杯,葡萄牙vs加纳,巴西vs塞尔维亚",1,0,8,2022/11/24 13:55
4.83933E+15,3464880622,lintime_v,我在蒙牛2022卡塔尔#世界杯#抽奖大转盘活动中获得188积分！快来和我一起做任务抽奖赢好礼吧！世界杯期间每进一球蒙牛还会送出1000箱奶，记得#无论谁进球都来找蒙牛#！O网页链接,"世界杯,无论谁进球都来找蒙牛",0,0,0,2022/11/24 13:55
4.83933E+15,7598703591,要不还是多吃点吧,#卡塔尔世界杯赛程表#请问有带裁判的赛事表吗毕竟我还是想给中国人加油的没有参赛的队员有裁判我也可以给裁判加油的,卡塔尔世界杯赛程表,0,0,1,2022/11/24 13:55
4.83933E+15,5449334139,麦穗视频,#男子酒后复盘球赛把狗当球员训#卡塔尔世界杯正在如火如荼地进行中，这届世界杯你最看好谁？今年的世界杯你觉得谁能夺冠？,男子酒后复盘球赛把狗当球员训,30,100,165,2022/11/24 13:55
4.83933E+15,3729609593,橙子VI7003,我在蒙牛2022卡塔尔#世界杯#抽奖大转盘活动中获得188积分！快来和我一起做任务抽奖赢好礼吧！世界杯期间每进一球蒙牛还会送出1000箱奶，记得#无论谁进球都来找蒙牛#！O网页链接,"世界杯,无论谁进球都来找蒙牛",0,0,0,2022/11/24 13:55
4.83935E+15,7720651752,渡瑶寄,#卡塔尔世界杯##卡塔尔世界杯#帅,卡塔尔世界杯,0,0,0,2022/11/24 15:32
4.83935E+15,7504935411,北京民声,【#你用什么方式看球#？北京小伙辞职飞抵多哈看世界杯】近日，北京市，一25岁小伙辞掉在北京某事业单位工作赶赴卡塔尔观看世界杯引发关注。据悉，当事人丑京儿（化名）自马拉多纳去世时便开始为辞职做准备。2022年11月，他辞职后，用攒下的6万余元跨越6000余公里抵达卡塔尔首都多哈。在目睹阿根廷爆冷失败后，丑京儿（化名）表示，这次旅行是为了和青春告别，自己是阿根廷球迷，作为梅西的最后一次世界杯，无论结果如何都要见证。@点时新闻L点时新闻的微博视频,你用什么方式看球,0,0,0,2022/11/24 15:32
4.83935E+15,7615926379,时尚音乐剧,#卡塔尔世界杯官方用球叫什么#周杰伦总是能给我们带来惊喜啊，相信你们也和我一样迫不及待的想要长知识了吧。现在我已经做好准备了呀，已经开始坐等今晚啦,卡塔尔世界杯官方用球叫什么,0,0,0,2022/11/24 15:32
4.83935E+15,1227161661,木棍儿先生,本届世界杯开幕前，世界上敢在队衣胸前绣上五颗星的除了巴西队，那也就只有中国队了。#日本大叔说下次轮到中国赢德国##卡塔尔世界杯##巴西vs塞尔维亚#,"日本大叔说下次轮到中国赢德国,卡塔尔世界杯,巴西vs塞尔维亚",0,0,0,2022/11/24 15:32
4.83935E+15,2664836193,杨lowri,卡塔尔世界杯吉祥物“拉伊卜”~牛肉盖浇饭（小红书：娜&娜）,,0,0,1,2022/11/24 15:32
4.83935E+15,5822049784,汇舸视频,#卡塔尔世界杯官方用球叫什么#满满的都是惊喜，满满都是期待，有没有对于周杰伦的世界杯彩蛋，一下子就已经眼前一亮了，感觉一定会非常的有意思呀，充满着期待了呢？晚上一起来吧,卡塔尔世界杯官方用球叫什么,0,0,0,2022/11/24 15:31
4.83935E+15,2171757642,浙江新闻频道,【#世界杯主裁撞脸宋小宝#网友：小宝瞒着咱去打工】11月23日，世界杯德国VS日本的小组赛中，主裁伊万巴顿被网友发现酷似宋小宝，网友们纷纷表示：“宋小宝老师怎么还背着我们打两份工呢？”伊万・巴顿是萨尔瓦多职业足球裁判员，2022年5月19日，FIFA（国际足联）官方公布了卡塔尔世界杯的执法裁判名单，伊万・巴顿作为主裁入选，这也是他首次在世界杯中担任主哨L信号财经的微博视频,世界杯主裁撞脸宋小宝,0,0,0,2022/11/24 15:31
4.83935E+15,5344792788,米德卢维骑,#2022卡塔尔世界杯#太惨了！疑有球迷买彩票“就不信邪”，追加50万买德国赢#微博vc计划##亿点曝光计划##第一视角制作人计划#L米德卢维骑的微博视频,"2022卡塔尔世界杯,微博vc计划,亿点曝光计划,第一视角制作人计划",0,0,0,2022/11/24 15:31
4.83935E+15,2719702023,浙里是金华,浙里是金华#义乌老板娘能有多卷#世界杯期间，在卡塔尔狂刷存在感的除了足球，还有中国制造。其中，70%来自义乌制造。义乌市场发展四十周年，从最初的马路市场，到现在的世界小商品之都，一直在不断用商业实力刷新大众印象，你眼里的义乌是什么样呢？一起来看看大家的评价吧！义乌国际小商品博览会已经正式开幕，全球友人将来义乌买全球，卖全球，期待在世界留下越来越多义乌足迹。@chinagoodsLchinagoods的微博视频,义乌老板娘能有多卷,2,2,3,2022/11/24 15:31
4.83934E+15,2003954855,咪咕新空,#卡塔尔世界杯官方用球叫什么#周杰伦世界杯彩蛋足球知识大科普你们知道本届世界杯的官方用球叫什么吗？它的中文翻译又是什么意思？今晚就来周杰伦世界杯彩蛋探索AlRihla背后的黑科技，和周董一起涨知识啦～#世界杯预测##卡塔尔是懂指路的#L咪咕体育的微博视频,"卡塔尔世界杯官方用球叫什么,世界杯预测,卡塔尔是懂指路的",0,0,0,2022/11/24 14:53
4.83934E+15,5530883105,小壹大人A狗子老婆,我在蒙牛2022卡塔尔#世界杯#抽奖大转盘活动中获得288积分！快来和我一起做任务抽奖赢好礼吧！世界杯期间每进一球蒙牛还会送出1000箱奶，记得#无论谁进球都来找蒙牛#！O网页链接,"世界杯,无论谁进球都来找蒙牛",0,0,0,2022/11/24 14:53
4.83934E+15,7396328490,肃州区发布,全球连线｜卡塔尔世界杯吉祥物和纪念品产自“世界工厂”东莞O全球连线｜卡塔尔世界杯吉祥物和纪念品产自“世界工厂”东莞,,0,0,0,2022/11/24 14:53
4.83934E+15,5648790156,河南科技大学,#世界杯随处可见中国元素#【“中国制造”在卡塔尔世界杯大放光彩】揭幕战入场仪式上的中国护旗手、乘专机抵达卡塔尔的大熊猫“京京”“四海”、赛场内外，有太多中国元素大到比赛场，小到纪念品，“中国制造”为世界杯贡献“中国力量”。“中国制造”为世界发展贡献不竭动能,世界杯随处可见中国元素,0,2,1,2022/11/24 14:53
